"JARAS_NEV","MEGYE_NEV","EV","LAKAS","SZJA","MUNKA","BERUHAZAS","CSOK","X","Y","CSOKTREND","MEGYE_SZH","BALATON","BUNOZES","SERTETT","PEDAGOGUS","ORVOS","GYORVOS","ATLAGAR","HO_SZAM","HGYO_SZAM","HO_APOLO_SZAM","HO_SZOLG_SZAM","HGYO_SZOLG_SZAM","FHO_SZOLG_SZAM","FGYHO_SZOLG_SZAM","HO_HELY_SZOLG_SZAM","HGYO_HELY_SZOLG_SZAM","HO_TMED_SZAM","HGYO_TMED_SZAMA","HO_FORG_OSSZ","HGYO_FORG_OSSZ","HGYO_FORG_RB","HGYO_FORG_RK","HO_FORG_RB","HO_FORG_RK","VEDONO"
"Balassagyarmati","Nógrád",2020,4.31854681,1539.24754709,67.8,573,0,19.3135314876491,47.9898745850466,"nincs",0,0,2542.5444338,947.38120622,9.34065934,12287.05555556,5631.5,9.37481737,4.86473338558417,1.08105186346315,6.4863111807789,5.40525931731575,1.08105186346315,2.70262965865787,2.70262965865787,0.540525931731575,NA,NA,NA,59773.2493716386,6087.94356909273,6004.16204967433,83.7815194183941,58760.0335126078,1013.21585903084,4.86473338558417
"Balassagyarmati","Nógrád",2021,1.35821585,1732.52793289,66,513,0,19.3135314876491,47.9898745850466,"nincs",0,0,1062.12479287,692.69008231,9.35074627,12768.36363636,6036.25,10.65570445,4.09556313993174,1.09215017064846,6.55290102389079,5.46075085324232,1.09215017064846,2.73037542662116,2.73037542662116,1.36518771331058,NA,7843.00341296928,2953.44709897611,65366.0068259386,9545.9385665529,6536.51877133106,55.9726962457338,57217.4744027304,305.529010238908,6.55290102389079
"Balatonalmádi","Veszprém",2012,14.68848178,803.68471895,58.2,296,0,18.0858578954788,47.0383753245312,"nincs",0,1,3060.10037129,1766.69794769,8.86705202,NA,NA,16.19003922,4.4936476163242,1.22554025899751,4.4936476163242,4.4936476163242,1.63405367866334,2.85959393766085,1.63405367866334,NA,0.408513419665836,NA,NA,42538.0938763838,8431.30846848319,8187.42595694269,243.882511540504,41228.3998529352,1309.69402344867,4.08513419665836
"Balatonalmádi","Veszprém",2013,4.08463361,840.01656976,60.6,361,0,18.0858578954788,47.0383753245312,"nincs",0,1,2454.86479863,1535.82223675,9.1627907,NA,NA,13.90546971,4.4925464570145,1.22523994282214,4.08413314274045,4.4925464570145,1.63365325709618,2.85889319991832,1.63365325709618,NA,0.408413314274045,NA,NA,42270.3696140494,7797.0185828058,7596.07923218297,200.93935062283,41238.3091688789,1032.06044517051,4.08413314274045
"Balatonalmádi","Veszprém",2014,5.31230207,909.72408433,64.5,460,0,18.0858578954788,47.0383753245312,"nincs",0,1,2014.58839875,1319.90274401,9.19653179,NA,NA,15.432774,4.08864175320958,1.63545670128383,4.9063701038515,4.49750592853054,1.63545670128383,2.86204922724671,1.63545670128383,0.408864175320958,NA,NA,NA,42331.3435276801,8752.14653692044,8578.78812658435,173.358410336086,41604.3830239594,726.960503720664,4.08864175320958
"Balatonalmádi","Veszprém",2015,15.12148272,985.96995238,67.3,587,0,18.0858578954788,47.0383753245312,"nincs",0,1,2137.44201729,1397.71543004,8.93785311,11719.33333333,5638.75,14.93390676,3.26810735732669,1.63405367866334,4.90216103599003,4.4936476163242,1.63405367866334,2.85959393766085,1.63405367866334,1.22554025899751,NA,NA,NA,43087.5444258344,9214.02018056293,9083.70439968953,130.315780873402,42426.9782262347,660.566199599657,4.08513419665836
"Balatonalmádi","Veszprém",2016,5.67928279,1082.03148719,69,534,90,18.0858578954788,47.0383753245312,"magas",0,1,2336.61920409,1403.59417468,9.34857143,12461.88235294,5903.5,16.64092415,3.62566974177174,1.61140877412077,4.83422632236233,4.43137412883213,1.61140877412077,2.81996535471136,1.61140877412077,0.805704387060387,NA,NA,NA,42672.5214518793,9512.951698022,9373.56483906055,139.386858961447,42086.7743624864,585.747089392902,4.02852193530194
"Balatonalmádi","Veszprém",2017,27.22014291,1240.93009084,71.7,504,76,18.0858578954788,47.0383753245312,"alacsony",0,1,2661.96985769,1244.92124172,9.57142857,11945.33333333,6286.5,18.8670383,3.5799522673031,1.59108989657916,6.76213206046142,4.37549721559268,1.59108989657916,2.78440731901352,1.59108989657916,0.795544948289578,NA,NA,NA,42763.723150358,10002.3866348449,9875.09944311854,127.287191726333,42223.9459029435,539.777247414479,3.97772474144789
"Balatonalmádi","Veszprém",2018,48.93255988,1402.37082112,70.6,556,66,18.0858578954788,47.0383753245312,"nincs",0,1,1562.68497691,808.96570775,9.86170213,12121.55555556,6212.5,23.49932333,3.52360817477097,1.56604807767598,4.69814423302795,4.30663221360896,1.56604807767598,2.74058413593297,1.56604807767598,0.783024038837992,NA,NA,NA,42711.612246496,9729.07368256206,9614.75217289171,114.321509670347,42189.7267246104,521.885521885522,3.91512019418996
"Balatonalmádi","Veszprém",2019,25.34656554,1593.19341867,71.8,642,67,18.0858578954788,47.0383753245312,"alacsony",0,1,1446.70397161,865.68269999,9.8,11782.42105263,6295,26.74800897,3.88394764438575,1.5535790577543,5.04913193770148,4.27234240882433,1.5535790577543,2.71876335107003,1.5535790577543,0.388394764438575,NA,NA,NA,43474.1911679031,9779.78016856333,9674.52518740047,105.254981162854,42919.1750495203,555.016118382724,3.88394764438575
"Balatonalmádi","Veszprém",2020,39.54222273,1705.97715782,74.2,707,71,18.0858578954788,47.0383753245312,"alacsony",0,1,1482.83335234,885.89787461,10.07526882,10784.6,5489.5,32.40555203,3.723701359151,1.4894805436604,4.4684416309812,4.0960714950661,1.4894805436604,2.6065909514057,1.4894805436604,0.3723701359151,NA,NA,NA,40158.6296778998,8176.50344442376,8092.34779370694,84.1556507168125,39935.5799664867,223.049711413145,3.723701359151
"Balatonalmádi","Veszprém",2021,53.86029753,1942.69059897,74.9,846,55,18.0858578954788,47.0383753245312,"nincs",0,1,1511.80283417,999.2013818,10.2459893,8505.5,3838.25,42.91164938,3.70535052615977,1.48214021046391,4.44642063139173,4.07588557877575,1.48214021046391,2.59374536831184,1.48214021046391,0.370535052615977,NA,12349.9333036905,4283.3852082407,43865.7922039425,9972.2098710538,5613.60604713206,75.2186156810434,31323.5512079443,192.307692307692,3.70535052615977
"Balatonfüredi","Veszprém",2012,38.05977867,779.72783569,58.2,296,0,17.8118212955017,46.9259734845769,"nincs",0,1,4695.4183473,2759.33395387,9.07647059,NA,NA,17.94823115,4.5360824742268,1.23711340206186,5.36082474226804,4.94845360824742,1.23711340206186,2.47422680412371,2.47422680412371,0.412371134020619,NA,NA,NA,52629.2783505155,6508.0412371134,6377.73195876289,130.309278350515,50678.7628865979,1950.51546391753,5.36082474226804
"Balatonfüredi","Veszprém",2013,4.11649686,826.05172875,60.6,361,0,17.8118212955017,46.9259734845769,"nincs",0,1,2852.73232479,1835.95760008,9.31213873,NA,NA,18.72322286,4.93116909800699,1.23279227450175,5.34209985617423,4.93116909800699,1.23279227450175,2.46558454900349,2.46558454900349,NA,NA,NA,NA,51537.2919663037,6675.57016642696,6519.82740908157,155.742757345387,49833.5730429423,1703.71892336141,4.93116909800699
"Balatonfüredi","Veszprém",2014,9.48434053,887.54053848,64.5,460,0,17.8118212955017,46.9259734845769,"nincs",0,1,4346.3021381,2956.64006928,9.70555556,NA,NA,18.08974563,4.55184970619879,1.24141355623603,4.96565422494414,4.55184970619879,1.24141355623603,2.06902259372672,2.48282711247207,NA,NA,NA,NA,52328.4780269801,7860.63063808657,7260.20028138707,600.430356699495,50541.6701150377,1786.8079119424,5.37945874368948
"Balatonfüredi","Veszprém",2015,5.3915063,959.82824021,67.3,587,0,17.8118212955017,46.9259734845769,"nincs",0,1,2807.73059058,1729.42932979,10.16753927,11454.36363636,6278,21.91153776,4.57228364785103,1.24698644941392,5.81927009726494,4.57228364785103,1.24698644941392,2.49397289882783,2.07831074902319,NA,NA,NA,NA,52372.5995510849,7828.58092942057,7445.34042730069,383.240502119877,50687.0895336271,1685.51001745781,5.4036079474603
"Balatonfüredi","Veszprém",2016,14.91980604,1028.43015361,69,534,90,17.8118212955017,46.9259734845769,"magas",0,1,2863.77388205,1479.54743255,10.77486911,11934.66666667,6405,23.17948914,4.13223140495868,1.2396694214876,5.37190082644628,4.54545454545455,1.2396694214876,2.06611570247934,2.47933884297521,0.413223140495868,NA,NA,NA,51782.6446280992,7940.0826446281,7544.62809917355,395.454545454545,50247.520661157,1535.12396694215,4.95867768595041
"Balatonfüredi","Veszprém",2017,0.82791737,1172.38322237,71.7,504,76,17.8118212955017,46.9259734845769,"alacsony",0,1,2897.71080846,1858.67450428,10.43915344,11984.19047619,6087.66666667,25.84865796,4.5616654225761,1.24409056979348,5.80575599236958,4.5616654225761,1.24409056979348,2.07348428298913,2.48818113958696,NA,NA,NA,NA,52182.964253131,7573.60869204611,7120.34502778469,453.263664261425,50843.0787094634,1339.88554366758,4.97636227917392
"Balatonfüredi","Veszprém",2018,32.77668292,1334.75693013,70.6,556,66,17.8118212955017,46.9259734845769,"nincs",0,1,2385.64464267,1394.04626076,9.19148936,12417.23809524,5816.66666667,30.48113439,4.15092773234818,1.24527831970445,5.39620605205263,4.566020505583,1.24527831970445,2.07546386617409,2.49055663940891,0.415092773234818,NA,NA,NA,54120.2108671288,7243.36889294757,6759.78581212901,483.583080818563,52900.2532065917,1219.95766053713,4.98111327881782
"Balatonfüredi","Veszprém",2019,76.85315263,1508.52957286,71.8,642,67,17.8118212955017,46.9259734845769,"alacsony",0,1,2317.99024874,1313.94099661,9.47777778,13238,5878.66666667,36.76970397,4.11302595319377,1.23390778595813,5.34693373915189,4.52432854851314,1.23390778595813,2.05651297659688,2.46781557191626,0.411302595319377,NA,NA,NA,54448.2375683791,7253.73257105252,6824.33266153909,429.399909513429,53273.1460535516,1175.09151482746,4.93563114383252
"Balatonfüredi","Veszprém",2020,40.3551251,1644.55432398,74.2,707,71,17.8118212955017,46.9259734845769,"alacsony",0,1,2263.92251816,1291.36400323,9.5,12183.61904762,4456,43.56236817,4.35695330138234,1.18825999128609,5.1491266289064,4.35695330138234,1.18825999128609,1.98043331881016,2.37651998257219,NA,NA,NA,NA,50670.5747217491,5294.88652117083,5051.29322295718,243.593298213649,49935.041787143,735.532934606092,5.1491266289064
"Balatonfüredi","Veszprém",2021,53.01786385,1881.4176238,74.9,846,55,17.8118212955017,46.9259734845769,"nincs",0,1,2714.19810481,1685.49328374,9.55080214,10975.81818182,4674.33333333,60.54421324,4.34748241245751,1.18567702157932,5.92838510789661,4.34748241245751,1.18567702157932,1.97612836929887,2.37135404315864,NA,NA,11219.6664295313,1884.4360129634,58936.8429373172,7426.68563749901,5524.85969488578,17.3899296498301,47244.8818275235,472.29468026243,5.13793376017706
"Balmazújvárosi","Hajdú-Bihar",2012,1.96209879,553.39811742,51.5,293,0,21.1295183896054,47.6349763943459,"nincs",0,0,3701.82638696,1919.58665119,11.92,NA,NA,5.04074359,5.24796641301496,1.31199160325374,5.57596431382839,5.24796641301496,1.31199160325374,3.27997900813435,1.96798740488061,NA,NA,NA,NA,57871.9496195224,9369.58803463658,9302.34846496982,67.2395696667541,56774.7966413015,1097.15297822094,5.24796641301496
"Balmazújvárosi","Hajdú-Bihar",2013,3.94470834,592.00817996,53.2,333,0,21.1295183896054,47.6349763943459,"nincs",0,0,2570.63493368,1870.44920366,11.21940928,NA,NA,4.58316047,4.94185088788588,1.31782690343623,5.60076433960399,5.27130761374494,1.64728362929529,3.29456725859058,1.97674035515435,0.329456725859058,0.329456725859058,NA,NA,60697.1304319178,11798.5042664646,11705.9269264982,92.5773399663954,59804.6321615656,892.498270352189,5.60076433960399
"Balmazújvárosi","Hajdú-Bihar",2014,2.97383029,645.55135066,56.5,449,0,21.1295183896054,47.6349763943459,"nincs",0,0,2144.46206714,1496.82791435,10.88477366,NA,NA,4.67172421,4.63960231980116,1.32560066280033,5.63380281690141,5.30240265120133,1.65700082850041,3.31400165700083,1.9884009942005,0.662800331400166,0.331400165700083,NA,NA,59902.2369511185,11448.5501242751,11387.2410936205,61.3090306545153,58685.0041425021,1217.2328086164,5.30240265120133
"Balmazújvárosi","Hajdú-Bihar",2015,4.6478429,702.59294624,58.4,436,0,21.1295183896054,47.6349763943459,"nincs",0,0,1935.49458028,1447.47107548,10.45783133,12229.4,8061.11111111,5.06215862,5.32127178395637,1.66289743248636,5.65385127045364,5.32127178395637,1.66289743248636,3.32579486497273,1.99547691898364,NA,NA,NA,NA,61008.7135825462,12064.3208726886,11958.2280164959,106.09285619263,59787.4817081282,1221.23187441799,5.65385127045364
"Balmazújvárosi","Hajdú-Bihar",2016,2.33461737,780.09702983,62.5,296,90,21.1295183896054,47.6349763943459,"magas",0,0,1480.81444795,1097.27016526,9.868,11770.64516129,7731.33333333,5.35435934,5.01689019699655,1.33783738586575,6.02026823639587,5.35134954346299,1.67229673233218,3.34459346466437,2.00675607879862,0.334459346466437,0.334459346466437,NA,NA,61020.4354660691,11636.1751229138,11583.3305461721,52.844576741697,59475.9022040871,1544.53326198201,5.68580888992943
"Balmazújvárosi","Hajdú-Bihar",2017,3.36944253,892.52324409,64.6,507,89,21.1295183896054,47.6349763943459,"magas",0,0,1122.02436107,774.97178092,9.11372549,12318.66666667,8254.88888889,5.41671745,5.09199538325752,1.69733179441917,4.75252902437368,5.43146174214135,1.69733179441917,3.39466358883835,2.03679815330301,0.339466358883835,NA,NA,NA,62726.593794555,12610.1568334578,12562.2920768552,47.8647566026207,61643.0171769978,1083.5766175572,5.77092810102519
"Balmazújvárosi","Hajdú-Bihar",2018,9.56316814,1019.27983607,66.2,771,71,21.1295183896054,47.6349763943459,"alacsony",0,0,1086.10266744,765.05345128,9.15,12527.5862069,6941.4,6.48630206,4.81099656357388,1.71821305841924,5.49828178694158,5.49828178694158,1.71821305841924,3.43642611683849,2.06185567010309,0.687285223367697,NA,NA,NA,62422.6804123711,11926.8041237113,11874.9140893471,51.8900343642612,61661.5120274914,761.168384879725,5.84192439862543
"Balmazújvárosi","Hajdú-Bihar",2019,12.73205898,1154.88017372,66.5,809,62,21.1295183896054,47.6349763943459,"nincs",0,0,729.51256861,464.54809793,9.22222222,12719.35714286,7771.77777778,7.9047989,4.8240928982461,1.37831225664174,6.20240515488784,5.16867096240653,1.72289032080218,3.10120257744392,2.06746838496261,0.344578064160436,0.344578064160436,NA,NA,61359.3604631129,12050.9286378829,11931.7046276834,119.224010199511,60697.0814237966,662.279039316357,5.16867096240653
"Balmazújvárosi","Hajdú-Bihar",2020,1.72425685,1234.7257156,69.1,817,66,21.1295183896054,47.6349763943459,"nincs",0,0,865.57693634,596.59286847,9.36909871,12870.44444444,6866,7.38807107,4.48662640207075,1.38050043140638,6.90250215703192,5.17687661777394,1.72562553925798,3.10612597066437,2.07075064710958,0.690250215703192,0.345125107851596,NA,NA,59965.8326143227,9478.51596203624,9015.3580672994,463.157894736842,59618.636755824,347.195858498706,5.86712683347714
"Balmazújvárosi","Hajdú-Bihar",2021,1.38329328,1327.4659736,70.4,868,59,21.1295183896054,47.6349763943459,"nincs",0,0,695.10487092,418.44621583,9.74235808,9077.78571429,5718.75,10.22898643,5.19786540993832,1.38609744265022,6.58396285258854,5.19786540993832,1.73262180331277,3.11871924596299,2.07914616397533,NA,0.346524360662555,23570.9335366276,6480.6985931111,67610.368008871,14407.443343267,7924.3190796313,2.42567052463788,43796.520895419,242.913576824451,5.19786540993832
"Barcsi","Somogy",2012,0.41713594,532.05036264,52.2,212,0,17.4900504921335,46.0341496494872,"nincs",0,0,3382.97251074,2244.19138197,9.28708134,NA,NA,4.06106453,5.45828609816518,0.839736322794642,6.29802242095982,5.8781542595625,1.25960448419196,2.09934080698661,3.77881345257589,0.419868161397321,0.419868161397321,NA,NA,68978.8806314817,6882.05903346349,6638.95536801444,243.103665449049,67591.2163580636,1387.66427341815,7.13775874375446
"Barcsi","Somogy",2013,0.42182524,548.40349441,52.6,249,0,17.4900504921335,46.0341496494872,"nincs",0,0,2805.1378314,1957.26910341,9.47804878,NA,NA,3.77130074,5.50940837430073,0.847601288353958,5.93320901847771,5.93320901847771,1.27140193253094,2.1190032208849,3.81420579759281,0.423800644176979,0.423800644176979,NA,NA,69554.58552297,6347.26224783862,6153.58535344974,193.676894388879,68404.3905746737,1150.19494829632,7.20461095100864
"Barcsi","Somogy",2014,0.85364292,590.25719461,57,363,0,17.4900504921335,46.0341496494872,"nincs",0,0,2415.8094669,1630.45797943,9.45049505,NA,NA,3.22564315,5.58851345542086,0.859771300833978,6.44828475625484,6.01839910583785,1.28965695125097,2.14942825208495,3.8689708537529,0.429885650416989,0.429885650416989,NA,NA,67957.1833892185,5671.91127160175,5551.97317513541,119.93809646634,66825.2944716705,1131.88891754793,7.30805605708881
"Barcsi","Somogy",2015,0,649.58826473,57.7,554,0,17.4900504921335,46.0341496494872,"nincs",0,0,1842.61868632,1248.64513332,8.74761905,14008.75,6652.5,3.82845655,4.81021514780479,0.874584572328144,6.55938429246108,5.68479972013294,0.874584572328144,2.62375371698443,3.0610460031485,0.874584572328144,NA,NA,NA,73511.0197656113,5818.17386741298,5621.39233863915,196.781528773832,72448.8368025188,1062.18296309253,6.55938429246108
"Barcsi","Somogy",2016,1.3192032,720.16592231,61.5,366,69,17.4900504921335,46.0341496494872,"alacsony",0,0,1750.14291368,1143.3094411,8.30331754,14400.36363636,6692,3.47815339,4.86424338905103,0.884407888918369,6.63305916688777,5.7486512779694,0.884407888918369,2.21101972229592,3.53763155567348,0.884407888918369,NA,NA,NA,70046.8736181127,5918.45759264173,5775.62571858141,142.831874060317,69033.7843813567,1013.08923675599,6.63305916688777
"Barcsi","Somogy",2017,1.33639219,808.41469638,60.7,530,74,17.4900504921335,46.0341496494872,"alacsony",0,0,1737.30984253,1144.84263982,8.65608466,14866.28571429,6535,4.05442625,4.48772606920074,0.897545213840147,6.7315891038011,5.83404388996096,0.897545213840147,2.24386303460037,3.59018085536059,1.34631782076022,NA,NA,NA,70051.6088497958,5865.45797244536,5625.36462774312,240.093344702239,69245.1644751604,806.444374635372,6.7315891038011
"Barcsi","Somogy",2018,0.45047074,910.36736959,60.9,582,62,17.4900504921335,46.0341496494872,"nincs",0,0,1581.15230416,900.94148385,9.37209302,14750.7,6395,4.19343242,4.52181777074384,0.904363554148768,5.87836310196699,5.87836310196699,0.904363554148768,2.26090888537192,3.61745421659507,1.35654533122315,NA,NA,NA,66699.9773909112,5783.40492878137,5510.28713542844,273.117793352928,65947.9990956364,751.9782952747,7.23490843319014
"Barcsi","Somogy",2019,NA,1044.15830033,62.9,732,73,17.4900504921335,46.0341496494872,"alacsony",0,0,1229.31226808,805.88248685,9.29192547,14557.8,8318.66666667,5.5658404,4.58463231248854,0.458463231248854,6.87694846873281,5.9600220062351,0.916926462497708,2.29231615624427,3.66770584999083,1.37538969374656,0.458463231248854,NA,NA,66742.1602787457,5720.7041995232,5472.21712818632,248.487071336879,66057.6746744911,684.485604254539,6.87694846873281
"Barcsi","Somogy",2020,NA,1077.74161727,65,699,59,17.4900504921335,46.0341496494872,"nincs",0,0,1324.90074785,909.42664574,9.37106918,13661.89473684,10950,5.4500857,4.1837114168836,0.464856824098178,7.43770918557084,6.04313871327631,0.929713648196355,2.32428412049089,3.71885459278542,1.85942729639271,0.464856824098178,NA,NA,60332.8374860543,5090.18222387505,4997.67571587951,92.5065079955374,59859.6132391224,473.224246931945,6.97285236147267
"Barcsi","Somogy",2021,NA,1159.26675381,65.1,710,62,17.4900504921335,46.0341496494872,"nincs",0,0,999.22956599,625.685803,9.78666667,16850.94117647,11197,6.14217083,3.75216922283195,0.469021152853994,7.03531729280991,6.09727498710192,0.938042305707987,2.34510576426997,3.75216922283195,2.34510576426997,0.469021152853994,3437.92505041977,0.938042305707987,70617.2318371559,5252.56789081188,5224.89564279349,26.7342057126776,66681.2063224051,498.100464330941,6.09727498710192
